Timestamp,Microseconds,Report_1_IAX_A,Report_1_IBX_A,Report_1_ICX_A,Report_1_VAX_V,Report_1_VBX_V,Report_1_VCX_V,Report_1_52AX,Report_1_ER,Report_1_LT08,Report_1_TRIP,Report_1_TRX
2021/02/23 04:06:51.386440,84754.577,708.521,-146.3711,-564.2712,294.1564,82.02438,-376.1808,1,0,1,0,0
2021/02/23 04:06:51.386960,85274.544,615.1829,0,-630.0321,233.3452,161.2203,-395.9798,1,0,1,0,0
2021/02/23 04:06:51.387480,85794.511,509.1169,152.7351,-674.5798,166.8772,230.5168,-400.2224,1,0,1,0,0
2021/02/23 04:06:51.388000,86314.478,394.5656,273.6503,-697.9144,96.16652,287.0854,-383.2519,1,0,1,0,0
2021/02/23 04:06:51.388520,86834.444,292.7422,383.959,-702.157,22.62742,330.926,-353.5534,1,0,1,0,0
2021/02/23 04:06:51.389040,87354.411,167.5843,485.7823,-683.0651,-53.74012,364.8671,-309.7128,1,0,1,0,0
2021/02/23 04:06:51.389560,87874.378,12.72792,576.9991,-623.6682,-132.9361,387.4945,-253.1442,1,0,1,0,0
2021/02/23 04:06:51.390080,88394.345,-146.3711,657.6093,-532.4514,-206.4752,397.394,-188.0904,1,0,1,0,0
2021/02/23 04:06:51.390600,88914.311,-292.7422,704.2783,-428.5067,-268.7006,388.9087,-120.2082,1,0,1,0,0
2021/02/23 04:06:51.391120,89434.278,-400.9295,717.0063,-324.562,-316.7838,364.8671,-46.66905,1,0,1,0,0
2021/02/23 04:06:51.391640,89954.245,-509.1169,702.157,-203.6467,-354.9676,326.6833,28.28427,1,0,1,0,0
2021/02/23 04:06:51.392160,90474.211,-602.455,649.124,-55.15433,-381.8376,274.3574,107.4802,1,0,1,0,0
2021/02/23 04:06:51.392680,90994.178,-678.8225,562.1499,114.5513,-397.394,210.7178,185.262,1,0,1,0,0
2021/02/23 04:06:51.393200,91514.145,-731.8555,473.0544,271.529,-394.5656,141.4214,251.73,1,0,1,0,0
2021/02/23 04:06:51.393720,92034.112,-746.7048,379.7163,383.959,-374.7666,69.29646,304.0559,1,0,1,0,0
2021/02/23 04:06:51.394240,92554.078,-748.826,282.1356,481.5397,-340.8255,-4.24264,345.0681,1,0,1,0,0
2021/02/23 04:06:51.394760,93074.045,-706.3997,154.8564,566.3925,-294.1564,-83.4386,376.1808,1,0,1,0,0
2021/02/23 04:06:51.395280,93594.012,-610.9402,0,632.1534,-233.3452,-162.6346,397.394,1,0,1,0,0
2021/02/23 04:06:51.395800,94113.979,-498.5103,-150.6137,676.7012,-166.8772,-231.931,400.2224,1,0,1,0,0
2021/02/23 04:06:51.396320,94633.945,-386.0803,-273.6503,697.9144,-96.16652,-287.0854,383.2519,1,0,1,0,0
2021/02/23 04:06:51.396840,95153.912,-277.893,-386.0803,708.521,-22.62742,-332.3402,353.5534,1,0,1,0,0
2021/02/23 04:06:51.397360,95673.879,-159.099,-485.7823,689.4291,53.74012,-366.2813,309.7128,1,0,1,0,0
2021/02/23 04:06:51.397880,96193.846,-4.24264,-581.2418,625.7895,134.3503,-388.9087,253.1442,1,0,1,0,0
2021/02/23 04:06:51.398400,96713.812,161.2203,-653.3666,532.4514,207.8894,-397.394,188.0904,1,0,1,0,0
2021/02/23 04:06:51.398920,97233.779,294.8635,-693.6718,430.628,268.7006,-388.9087,118.7939,1,0,1,0,0
2021/02/23 04:06:51.399440,97753.746,407.2935,-708.521,320.3194,316.7838,-364.8671,46.66905,1,0,1,0,0
2021/02/23 04:06:51.399960,98273.712,509.1169,-691.5504,197.2828,354.9676,-326.6833,-29.69848,1,0,1,0,0
2021/02/23 04:06:51.400480,98793.679,606.6976,-642.7601,44.54773,381.8376,-272.9432,-108.8944,1,0,1,0,0
2021/02/23 04:06:51.401000,99313.646,685.1865,-553.6646,-129.4005,395.9798,-209.3036,-186.6762,1,0,0,1,1
2021/02/23 04:06:51.401519,99833.613,742.4621,-462.4478,-275.7716,393.1514,-140.0071,-253.1442,1,0,0,1,1
2021/02/23 04:06:51.402039,100353.579,757.3113,-373.3524,-383.959,373.3524,-67.88225,-305.4701,1,0,0,1,1
2021/02/23 04:06:51.402559,100873.546,753.0687,-273.6503,-481.5397,339.4113,5.656854,-346.4823,1,0,0,1,1
2021/02/23 04:06:51.403079,101393.513,704.2783,-144.2498,-566.3925,291.328,84.85281,-377.595,1,0,0,1,1
2021/02/23 04:06:51.403599,101913.48,613.0616,4.24264,-634.2748,231.931,164.0488,-397.394,1,0,0,1,1
2021/02/23 04:06:51.404119,102433.446,504.8742,152.7351,-678.8225,164.0488,233.3452,-398.8082,1,0,0,1,1
2021/02/23 04:06:51.404639,102953.413,390.3229,280.0143,-695.7931,93.3381,288.4996,-381.8376,1,0,0,1,1
2021/02/23 04:06:51.405159,103473.38,288.4996,390.3229,-702.157,19.79899,332.3402,-352.1392,1,1,0,1,1
2021/02/23 04:06:51.405679,103993.347,156.9777,494.2676,-680.9438,-56.56854,366.2813,-308.2986,1,1,0,1,1
2021/02/23 04:06:51.406199,104513.313,0,583.3631,-619.4255,-135.7645,388.9087,-251.73,1,1,0,1,1
2021/02/23 04:06:51.406719,105033.28,-161.2203,659.7306,-526.0875,-209.3036,397.394,-186.6762,1,1,0,1,1
2021/02/23 04:06:51.407239,105553.247,-296.9848,702.157,-422.1427,-270.1148,388.9087,-117.3797,1,1,0,1,1
2021/02/23 04:06:51.407759,106073.214,-411.5361,714.8849,-320.3194,-318.1981,363.4529,-45.25483,1,1,0,1,1
2021/02/23 04:06:51.408279,106593.18,-513.3595,702.157,-195.1615,-356.3818,325.2691,31.1127,1,1,0,1,1
2021/02/23 04:06:51.408799,107113.147,-600.3336,642.7601,-42.42641,-383.2519,271.529,110.3087,1,1,0,1,1
2021/02/23 04:06:51.409319,107633.114,-674.5798,553.6646,133.6432,-397.394,209.3036,188.0904,1,0,0,1,1
2021/02/23 04:06:51.409839,108153.08,-729.7342,468.8118,277.893,-394.5656,140.0071,254.5584,1,0,0,1,1
2021/02/23 04:06:51.410359,108673.047,-757.3113,375.4737,386.0803,-373.3524,67.88225,306.8843,1,0,0,1,1
2021/02/23 04:06:51.410879,109193.014,-750.9474,275.7716,483.661,-339.4113,-7.071068,347.8965,1,0,0,1,1
2021/02/23 04:06:51.411399,109712.981,-704.2783,144.2498,568.5139,-291.328,-86.26703,377.595,1,0,0,1,1
2021/02/23 04:06:51.411919,110232.947,-604.5763,-8.485281,638.5174,-231.931,-165.463,397.394,1,0,0,1,1
2021/02/23 04:06:51.412439,110752.914,-496.3889,-154.8564,683.0651,-164.0488,-234.7594,398.8082,1,0,0,1,1
2021/02/23 04:06:51.412959,111272.881,-388.2016,-277.893,702.157,-93.3381,-289.9138,381.8376,1,0,0,1,1
2021/02/23 04:06:51.413479,111792.848,-284.2569,-388.2016,706.3997,-19.79899,-332.3402,352.1392,1,0,0,1,1
2021/02/23 04:06:51.413999,112312.814,-154.8564,-496.3889,689.4291,56.56854,-366.2813,308.2986,1,0,0,1,1
2021/02/23 04:06:51.414519,112832.781,0,-589.7271,627.9108,135.7645,-388.9087,250.3158,1,0,0,1,1
2021/02/23 04:06:51.415039,113352.748,167.5843,-661.8519,530.3301,210.7178,-398.8082,185.262,1,0,0,1,1
2021/02/23 04:06:51.415559,113872.715,307.5914,-704.2783,424.2641,270.1148,-388.9087,115.9655,1,0,0,1,1
2021/02/23 04:06:51.416079,114392.681,413.6575,-717.0063,320.3194,318.1981,-363.4529,43.84062,1,0,0,1,1
2021/02/23 04:06:51.416599,114912.648,521.8448,-706.3997,193.0401,354.9676,-323.8549,-32.52691,1,0,0,1,1
2021/02/23 04:06:51.417118,115432.615,610.9402,-644.8813,36.06245,381.8376,-271.529,-111.7229,1,0,0,1,1
2021/02/23 04:06:51.417638,115952.581,687.3078,-555.7859,-125.1579,397.394,-207.8894,-189.5046,1,0,0,1,1
2021/02/23 04:06:51.418158,116472.548,736.0981,-460.3265,-273.6503,393.1514,-138.5929,-255.9727,1,0,0,1,1
2021/02/23 04:06:51.418678,116992.515,759.4327,-369.1097,-388.2016,371.9382,-66.46803,-306.8843,1,0,0,1,1
2021/02/23 04:06:51.419198,117512.482,757.3113,-271.529,-492.1463,337.997,8.485281,-347.8965,1,0,0,1,1
2021/02/23 04:06:51.419718,118032.448,708.521,-137.8858,-574.8778,289.9138,87.68124,-379.0092,1,0,0,1,1
2021/02/23 04:06:51.420238,118552.415,610.9402,10.6066,-640.6387,229.1026,166.8772,-397.394,1,0,0,1,1
2021/02/23 04:06:51.420758,119072.382,498.5103,163.3417,-685.1865,162.6346,236.1737,-398.8082,1,0,0,1,1
2021/02/23 04:06:51.421278,119592.349,390.3229,288.4996,-697.9144,90.50967,289.9138,-381.8376,1,0,0,1,1
2021/02/23 04:06:51.421798,120112.315,284.2569,396.6869,-704.2783,16.97056,333.7544,-350.7249,1,0,0,1,1
2021/02/23 04:06:51.422318,120632.282,156.9777,498.5103,-685.1865,-59.39697,366.2813,-306.8843,1,0,0,1,1
2021/02/23 04:06:51.422838,121152.249,-4.24264,587.6057,-621.5469,-138.5929,388.9087,-248.9016,1,0,0,1,1
2021/02/23 04:06:51.423358,121672.216,-161.2203,666.0946,-528.2087,-212.132,397.394,-183.8478,1,0,0,1,1
2021/02/23 04:06:51.423878,122192.182,-309.7128,712.7636,-426.3854,-272.9432,388.9087,-114.5513,1,0,0,1,1
2021/02/23 04:06:51.424398,122712.149,-417.9001,725.4915,-318.1981,-319.6123,363.4529,-42.42641,1,0,0,1,1
2021/02/23 04:06:51.424918,123232.116,-517.6022,708.521,-190.9188,-357.796,323.8549,33.94112,1,0,0,1,1
2021/02/23 04:06:51.425438,123752.083,-610.9402,647.0027,-36.06245,-383.2519,270.1148,113.1371,1,0,0,1,1
2021/02/23 04:06:51.425958,124272.049,-687.3078,562.1499,137.8858,-397.394,206.4752,190.9188,1,0,0,1,1
2021/02/23 04:06:51.426478,124792.016,-742.4621,470.9331,284.2569,-393.1514,137.1787,255.9727,1,0,0,1,1
2021/02/23 04:06:51.426998,125311.983,-759.4327,371.231,396.6869,-371.9382,65.05383,308.2986,1,0,0,1,1
2021/02/23 04:06:51.427518,125831.949,-753.0687,271.529,494.2676,-337.997,-9.899495,347.8965,1,0,0,1,1
2021/02/23 04:06:51.428038,126351.916,-708.521,142.1285,579.1204,-289.9138,-89.09545,379.0092,1,0,0,1,1
2021/02/23 04:06:51.428558,126871.883,-608.8189,-12.72792,644.8813,-229.1026,-168.2914,397.394,1,0,0,1,1
2021/02/23 04:06:51.429078,127391.85,-500.6316,-163.3417,685.1865,-161.2203,-236.1737,398.8082,1,0,0,1,1
2021/02/23 04:06:51.429598,127911.816,-386.0803,-286.3782,697.9144,-90.50967,-291.328,381.8376,1,0,0,1,1
2021/02/23 04:06:51.430118,128431.783,-277.893,-396.6869,704.2783,-16.97056,-333.7544,350.7249,1,0,0,1,1
2021/02/23 04:06:51.430638,128951.75,-146.3711,-502.7529,683.0651,59.39697,-367.6955,305.4701,1,0,0,1,1
2021/02/23 04:06:51.431158,129471.717,10.6066,-593.9697,621.5469,138.5929,-390.3229,247.4874,1,0,0,1,1
2021/02/23 04:06:51.431678,129991.683,171.827,-663.9733,523.9661,212.132,-397.394,182.4335,1,0,0,1,1
2021/02/23 04:06:51.432198,130511.65,309.7128,-706.3997,422.1427,272.9432,-388.9087,113.1371,1,0,0,1,1
2021/02/23 04:06:51.432717,131031.617,417.9001,-719.1276,313.9554,319.6123,-363.4529,41.01219,1,0,0,1,1
2021/02/23 04:06:51.433237,131551.584,521.8448,-695.7931,186.6762,356.3818,-323.8549,-35.35534,1,0,0,1,1
2021/02/23 04:06:51.433757,132071.55,606.6976,-627.9108,31.81981,384.6661,-270.1148,-114.5513,1,0,0,1,1
2021/02/23 04:06:51.434277,132591.517,670.3372,-532.4514,-135.7645,398.8082,-206.4752,-193.7473,1,0,0,1,1
2021/02/23 04:06:51.434797,133111.484,702.157,-424.2641,-256.6797,398.8082,-138.5929,-263.0437,1,0,0,1,1
2021/02/23 04:06:51.435317,133631.45,680.9438,-282.1356,-303.3488,381.8376,-69.29646,-319.6123,1,0,0,1,1
2021/02/23 04:06:51.435837,134151.417,632.1534,-112.43,-296.9848,347.8965,11.31371,-363.4529,1,0,0,1,1
2021/02/23 04:06:51.436357,134671.384,509.1169,0,-292.7422,298.399,98.99495,-394.5656,1,0,0,1,1
2021/02/23 04:06:51.436877,135191.351,296.9848,36.06245,-335.1686,236.1737,183.8478,-411.5361,1,0,0,1,1
2021/02/23 04:06:51.437397,135711.317,89.09545,27.57716,-379.7163,159.8061,253.1442,-407.2935,1,0,0,1,1
2021/02/23 04:06:51.437917,136231.284,-12.72792,25.45584,-373.3524,77.78175,312.5412,-388.9087,1,0,0,1,1
2021/02/23 04:06:51.438437,136751.251,-23.33452,21.2132,-305.4701,-2.828427,360.6245,-359.2102,1,0,0,1,1
2021/02/23 04:06:51.438957,137271.218,-14.84924,23.33452,-188.7975,-84.85281,394.5656,-312.5412,1,0,0,1,1
2021/02/23 04:06:51.439477,137791.184,-12.72792,29.69848,-65.76093,-166.8772,411.5361,-246.0732,1,0,0,1,1
2021/02/23 04:06:51.439997,138311.151,-14.84924,23.33452,4.24264,-240.4163,410.1219,-169.7056,1,0,0,1,1
2021/02/23 04:06:51.440517,138831.118,-12.72792,27.57716,8.485281,-298.399,391.7372,-93.3381,1,0,0,1,1
2021/02/23 04:06:51.441037,139351.085,-16.97056,19.09188,0,-346.4823,360.6245,-14.14214,1,0,0,1,1
2021/02/23 04:06:51.441557,139871.051,-12.72792,19.09188,0,-383.2519,315.3696,66.46803,1,0,0,1,1
2021/02/23 04:06:51.442077,140391.018,-12.72792,25.45584,0,-405.8793,255.9727,148.4924,1,0,0,1,1
2021/02/23 04:06:51.442597,140910.985,-10.6066,25.45584,2.12132,-411.5361,186.6762,223.4457,1,0,0,1,1
2021/02/23 04:06:51.443117,141430.952,-6.363961,19.09188,2.12132,-397.394,114.5513,282.8427,1,0,0,1,1
2021/02/23 04:06:51.443637,141950.918,-8.485281,21.2132,0,-370.524,36.76955,332.3402,1,0,0,1,1
2021/02/23 04:06:51.444157,142470.885,-12.72792,27.57716,6.363961,-329.5117,-42.42641,373.3524,1,0,0,1,1
2021/02/23 04:06:51.444677,142990.852,-14.84924,23.33452,2.12132,-274.3574,-124.4508,400.2224,1,0,0,1,1
2021/02/23 04:06:51.445197,143510.818,-12.72792,21.2132,2.12132,-206.4752,-203.6467,411.5361,1,0,0,1,1
2021/02/23 04:06:51.445717,144030.785,-14.84924,19.09188,0,-134.3503,-268.7006,403.0509,1,0,0,1,1
2021/02/23 04:06:51.446237,144550.752,-8.485281,21.2132,2.12132,-59.39697,-319.6123,380.4234,1,0,0,1,1
2021/02/23 04:06:51.446757,145070.719,-12.72792,19.09188,0,19.79899,-363.4529,343.6539,1,0,0,1,1
2021/02/23 04:06:51.447277,145590.685,-16.97056,16.97056,0,100.4092,-394.5656,291.328,1,0,0,1,1
2021/02/23 04:06:51.447797,146110.652,-14.84924,21.2132,4.24264,181.0193,-410.1219,227.6884,1,0,0,1,1
2021/02/23 04:06:51.448316,146630.619,-8.485281,19.09188,0,250.3158,-408.7077,155.5635,1,0,0,1,1
2021/02/23 04:06:51.448836,147150.586,-10.6066,19.09188,0,305.4701,-387.4945,80.61017,1,0,0,1,1
2021/02/23 04:06:51.449356,147670.552,-10.6066,16.97056,2.12132,352.1392,-354.9676,1.414214,1,0,0,1,1
2021/02/23 04:06:51.449876,148190.519,-12.72792,21.2132,4.24264,387.4945,-308.2986,-79.19596,1,0,0,1,1
2021/02/23 04:06:51.450396,148710.486,-14.84924,21.2132,4.24264,407.2935,-246.0732,-161.2203,1,0,0,1,1
2021/02/23 04:06:51.450916,149230.453,-10.6066,16.97056,4.24264,410.1219,-175.3625,-234.7594,1,0,0,1,1
2021/02/23 04:06:51.451436,149750.419,-6.363961,12.72792,2.12132,394.5656,-101.8234,-292.7422,1,0,0,1,1
2021/02/23 04:06:51.451956,150270.386,-4.24264,14.84924,0,364.8671,-24.04163,-340.8255,1,0,0,1,1
2021/02/23 04:06:51.452476,150790.353,-4.24264,12.72792,0,321.0265,56.56854,-379.0092,1,0,0,1,1
2021/02/23 04:06:51.452996,151310.319,-6.363961,16.97056,2.12132,263.0437,138.5929,-403.0509,1,0,0,1,1
2021/02/23 04:06:51.453516,151830.286,-8.485281,16.97056,4.24264,193.7473,214.9605,-411.5361,1,0,0,1,1
2021/02/23 04:06:51.454036,152350.253,-10.6066,19.09188,4.24264,121.6224,278.6001,-400.2224,1,0,0,1,1
2021/02/23 04:06:51.454556,152870.22,-4.24264,16.97056,0,45.25483,329.5117,-374.7666,1,0,0,1,1
2021/02/23 04:06:51.455076,153390.186,-4.24264,16.97056,-2.12132,-33.94112,370.524,-335.1686,1,0,0,1,1
2021/02/23 04:06:51.455596,153910.153,-6.363961,10.6066,0,-115.9655,398.8082,-281.4285,1,0,0,1,1
2021/02/23 04:06:51.456116,154430.12,-6.363961,12.72792,0,-195.1615,411.5361,-214.9605,1,0,0,1,1
2021/02/23 04:06:51.456636,154950.087,-8.485281,10.6066,0,-263.0437,405.8793,-142.8356,1,0,0,1,1
2021/02/23 04:06:51.457156,155470.053,-2.12132,12.72792,0,-315.3696,383.2519,-66.46803,1,0,0,1,1
2021/02/23 04:06:51.457676,155990.02,-4.24264,12.72792,0,-360.6245,347.8965,12.72792,1,0,0,1,1
2021/02/23 04:06:51.458196,156509.987,-6.363961,12.72792,0,-393.1514,298.399,94.7523,1,0,0,1,1
2021/02/23 04:06:51.458716,157029.954,-4.24264,19.09188,4.24264,-411.5361,234.7594,175.3625,1,0,0,1,1
2021/02/23 04:06:51.459236,157549.92,-6.363961,12.72792,0,-410.1219,162.6346,246.0732,1,0,0,1,1
2021/02/23 04:06:51.459756,158069.887,-10.6066,12.72792,0,-390.3229,87.68124,302.6417,1,0,0,1,1
2021/02/23 04:06:51.460276,158589.854,-4.24264,14.84924,4.24264,-359.2102,8.485281,349.3107,1,0,0,1,1
2021/02/23 04:06:51.460796,159109.821,-8.485281,16.97056,0,-312.5412,-72.12489,384.6661,1,0,0,1,1
2021/02/23 04:06:51.461316,159629.787,-8.485281,14.84924,0,-251.73,-154.1493,407.2935,1,0,0,1,1
2021/02/23 04:06:51.461836,160149.754,-6.363961,10.6066,0,-182.4335,-229.1026,411.5361,1,0,0,1,1
2021/02/23 04:06:51.462356,160669.721,-4.24264,10.6066,0,-107.4802,-289.9138,397.394,1,0,0,1,1
2021/02/23 04:06:51.462876,161189.687,-6.363961,6.363961,0,-29.69848,-339.4113,369.1097,1,0,0,1,1
2021/02/23 04:06:51.463396,161709.654,-4.24264,12.72792,2.12132,49.49747,-377.595,326.6833,1,0,0,1,1
2021/02/23 04:06:51.463915,162229.621,-4.24264,14.84924,2.12132,131.5219,-403.0509,270.1148,1,0,0,1,1
2021/02/23 04:06:51.464435,162749.588,-6.363961,14.84924,2.12132,210.7178,-412.9503,200.8183,1,0,0,1,1
2021/02/23 04:06:51.464955,163269.554,-6.363961,12.72792,2.12132,274.3574,-403.0509,127.2792,1,0,0,1,1
2021/02/23 04:06:51.465475,163789.521,-4.24264,14.84924,2.12132,325.2691,-376.1808,49.49747,1,0,0,1,1
2021/02/23 04:06:51.465995,164309.488,-4.24264,12.72792,0,369.1097,-339.4113,-29.69848,1,0,0,1,1
2021/02/23 04:06:51.466515,164829.455,-8.485281,14.84924,2.12132,397.394,-285.6711,-111.7229,1,0,0,1,1
2021/02/23 04:06:51.467035,165349.421,-6.363961,12.72792,2.12132,411.5361,-219.2031,-192.333,1,0,0,1,1
2021/02/23 04:06:51.467555,165869.388,-2.12132,8.485281,0,407.2935,-147.0782,-260.2153,1,0,0,1,1
2021/02/23 04:06:51.468075,166389.355,-4.24264,10.6066,0,384.6661,-70.71068,-315.3696,1,0,0,1,1
2021/02/23 04:06:51.468595,166909.322,-4.24264,14.84924,0,349.3107,8.485281,-359.2102,1,0,0,1,1
2021/02/23 04:06:51.469115,167429.288,-4.24264,12.72792,2.12132,299.8133,90.50967,-391.7372,1,0,0,1,1
2021/02/23 04:06:51.469635,167949.255,0,12.72792,0,236.1737,172.5341,-408.7077,1,0,0,1,1
2021/02/23 04:06:51.470155,168469.222,-2.12132,10.6066,2.12132,164.0488,244.6589,-410.1219,1,0,0,1,1
2021/02/23 04:06:51.470675,168989.188,-4.24264,12.72792,0,89.09545,301.2275,-391.7372,1,0,0,1,1
2021/02/23 04:06:51.471195,169509.155,-4.24264,10.6066,0,11.31371,347.8965,-360.6245,1,0,0,1,1
2021/02/23 04:06:51.471715,170029.122,-6.363961,6.363961,4.24264,-69.29646,384.6661,-315.3696,1,0,0,1,1
2021/02/23 04:06:51.472235,170549.089,0,4.24264,0,-151.3208,407.2935,-254.5584,1,0,0,1,1
2021/02/23 04:06:51.472755,171069.055,0,4.24264,0,-227.6884,412.9503,-183.8478,1,0,0,1,1
